path,bytes,sha256,reference_status,consumers,dimensions,provenance
ios/Nudge/Resources/sfx_glass.mp3,13836,5c16f871fc26f3eddde362ba80add0d0e6a0a2110ff48af2734568c1a3324afd,source token matches,web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/sfx_tick.mp3,13836,1f1f62b45a9c4533458b34b3b0b9597a0c909ea5f65ca1f1140bc8311cb0f68b,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/sfx_whoosh.mp3,20106,7cbc362f67fc8f834e552641c0c94e550cda910a9e4bd45ea4c28b5be8ea6f37,source token matches,ios/Nudge/Services/SoundEngine.swift; web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/tap_ta_1.mp3,64700,555d3204c83df34649d5978d5a3a168c47a9708c195bc60e399c1fc5320dd082,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/tap_ta_2.mp3,94480,9842da6240f56f93ba2f09d2f4c6e737b4c26e3575b6ee440f0cc767aa440479,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/tap_ta_3.mp3,94480,204faa582efca4d79830b1ab33646a387e9c3bd32c309567b30ff4dce3aab0d0,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/tap_ta_4.mp3,64700,670f44af54c25847a35b66e54f152d61bb30a06617291516038d8730d36ed4d7,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Resources/tap_ta_5.mp3,94480,0c68cd3734fa0953342f8a8823f0f66255ae8cb1381c74278be437b41ca3d46a,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/Fraunces-400-italic.ttf,48512,829adb3ce18942c115efb9f0dabd5bd962b1f4fd38f19ca7d496056b187ae258,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/Fraunces-400.ttf,37208,ec4f77601c0e13d5ae3109552ddeab6d7c8845bf60d59619248812bd2231a314,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/Fraunces-500.ttf,37116,9267e67d2ed2cda2c197c89c7fbc484cde4382326bda5e6f36f64a92d1f6413e,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/Fraunces-600.ttf,37164,0f897fb1bea230ae78a90f97bb025c3ca34d3039b3be7f7b1ceb00912ec9f59c,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/Fraunces-700.ttf,37132,dc647b6d47069f4fd257bbdd0b16de537a95d70943476e0a16044dfc77a480fc,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/HermioneFREE.ttf,26192,d5c65f659c1bd0c8d4b155652d6b2f3b89112638e04fb849fdc8f2ea4834ed3f,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-black.otf,29376,a593bcce21573736d426369bea648740babb56bf7a1e701fdc0803d3303f5f58,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-bold.otf,29840,71c4564c70a184597a9d34dd2183f279dd0aa8e82e7bb3e74661d637a4504e5f,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-extrabold.otf,30040,b7f52f22633e9693219618a134b7354e899fcb7b8e438a8838593aa8debf0a28,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-medium.otf,29868,d6361a141c3703930ac3145fe4a958911799ec39f4d26197e8c155afd6706b86,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-regular.otf,29612,a01434babd3a34e6a4a2fb6d30a0f5c2ca238b5dba7ea779fb382f2f91a83f01,source token matches,web/src/privia/privia.css,,Not established by packaging; see handoff family notes
ios/Nudge/Fonts/fontspring-demo-fieldsdisplay-semibold.otf,29972,215bec6da73d01161173016585079684a9c6a3a33e93a1b7909daa78ec567d62,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/music_ambient_bed.mp3,353219,49e59dbde40a3e589c2989137d45e960b08ae347d1cc6d222e34a4af9f64ac4f,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/music_barley_thunder.m4a,2428728,2178ff8b508e416c2597f3a993c7c078fc612dc5305ccabbf6c55fb5f8409d41,source token matches,ios/Nudge/Services/SoundEngine.swift; web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
web/public/audio/music_stone_kintsugi.m4a,2392317,2b3379f43e36cf310d331ef01160644a11197e65e8209d56631d2d8b425f1ee7,source token matches,ios/Nudge/Services/SoundEngine.swift; ios/Nudge/Views/Currents/CurrentsPlayerSheets.swift; web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
web/public/audio/sfx_bloom.mp3,40586,93a6865839448f2b3cfc0bd8c4a82ac693a3a3f4c4ac8556686d989683e90bca,source token matches,ios/Nudge/Services/SoundEngine.swift; web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
web/public/audio/sfx_glass.mp3,13836,5c16f871fc26f3eddde362ba80add0d0e6a0a2110ff48af2734568c1a3324afd,source token matches,web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
web/public/audio/sfx_tick.mp3,13836,1f1f62b45a9c4533458b34b3b0b9597a0c909ea5f65ca1f1140bc8311cb0f68b,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/sfx_whoosh.mp3,20106,7cbc362f67fc8f834e552641c0c94e550cda910a9e4bd45ea4c28b5be8ea6f37,source token matches,ios/Nudge/Services/SoundEngine.swift; web/src/sano/sound.ts,,Not established by packaging; see handoff family notes
web/public/audio/tap_ta_1.mp3,64700,555d3204c83df34649d5978d5a3a168c47a9708c195bc60e399c1fc5320dd082,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/tap_ta_2.mp3,94480,9842da6240f56f93ba2f09d2f4c6e737b4c26e3575b6ee440f0cc767aa440479,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/tap_ta_3.mp3,94480,204faa582efca4d79830b1ab33646a387e9c3bd32c309567b30ff4dce3aab0d0,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/tap_ta_4.mp3,64700,670f44af54c25847a35b66e54f152d61bb30a06617291516038d8730d36ed4d7,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/audio/tap_ta_5.mp3,94480,0c68cd3734fa0953342f8a8823f0f66255ae8cb1381c74278be437b41ca3d46a,no static token match; dynamic/persisted references may exist,,,Not established by packaging; see handoff family notes
web/public/favicon.png,102,3396b031a23a2311e26e45280bbd72b1d4391c36d0f71009c4154c64ae3f1c42,no static token match; dynamic/persisted references may exist,,32x32 RGBA,Not established by packaging; see handoff family notes
web/public/fonts/Fraunces-400-italic.ttf,48512,829adb3ce18942c115efb9f0dabd5bd962b1f4fd38f19ca7d496056b187ae258,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/fonts/Fraunces-400.ttf,37208,ec4f77601c0e13d5ae3109552ddeab6d7c8845bf60d59619248812bd2231a314,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/fonts/Fraunces-500.ttf,37116,9267e67d2ed2cda2c197c89c7fbc484cde4382326bda5e6f36f64a92d1f6413e,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/fonts/Fraunces-600.ttf,37164,0f897fb1bea230ae78a90f97bb025c3ca34d3039b3be7f7b1ceb00912ec9f59c,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/fonts/Fraunces-700.ttf,37132,dc647b6d47069f4fd257bbdd0b16de537a95d70943476e0a16044dfc77a480fc,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/fonts/HermioneFREE.ttf,26192,d5c65f659c1bd0c8d4b155652d6b2f3b89112638e04fb849fdc8f2ea4834ed3f,source token matches,ios/Nudge/Utilities/NudgeType.swift; web/src/index.css,,Not established by packaging; see handoff family notes
web/public/icon.png,2199,4482fade9b731708e9f2b7555a7c2747adcf5eb8e4a2bf82efd5169c78a51224,source token matches,ios/Nudge/Views/Components/GlassSurface.swift; ios/Nudge/Views/Components/NudgeDock.swift; web/src/privia/ui.tsx; web/src/privia/Workspaces.tsx; web/src/privia/PriviaApp.tsx; web/src/sano/ui/Glass.tsx; web/src/sano/screens/Onboarding.tsx; web/src/components/ui/button.tsx; web/src/components/ui/carousel.tsx; web/src/components/ui/chart.tsx; web/src/components/ui/pagination.tsx; web/src/components/ui/sidebar.tsx,512x512 RGBA,Not established by packaging; see handoff family notes
web/public/img/belly_stomach_relief.png,1395612,a2ca867dec1b720b1fbf788755e294fc65c888b9b91f08406e3b4e6c9d5bc896,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/blister_pack_tablets.png,1414865,aebc80f78d571bb35636af055ef89fb2e930034c70f0da91191605a73c3a9592,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/calendar_heart_stethoscope.png,1482912,7e03ae58e7b470f66a82d985ae2b9b4938897bd91f57e2c9550b89e8ef3980d7,no static token match; dynamic/persisted references may exist,,766x777 RGBA,Not established by packaging; see handoff family notes
web/public/img/ceramic_bowl_glow.png,1312270,607f4d47c80a51c3eee401ccd579cb182439f0f72ae16dfb5957197aa5ec7a76,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/clay_head_silhouette_glow.png,1270435,cca4923a2c59b808da68690eca67bad8b927fc6b607bf5a65a53f7f7f10c35fd,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/condition_chemo.jpg,192224,ccf84725e34ca9403145bd68fa57da795bfdee110fe643b21100fde5e1dbb9d7,source token matches,ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts; web/src/sano/screens/Onboarding.tsx,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/condition_diabetes.jpg,146772,043959ba073bc715aa9fffe6dd3af4c5871c3741601f8f2d972920c1d08f31b4,source token matches,ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts; web/src/sano/screens/Onboarding.tsx,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/condition_procedure.jpg,244941,d7663d68b8b1c8c915c29f26b6cab6a24ca88ee4da3aab5132f22687616af035,source token matches,ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts; web/src/sano/screens/Onboarding.tsx,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/cozy_dinner_table.png,1502240,d162974fec774e6a2af92537e164e145d0e5a79eef8f2b41a739ef5102077025,source token matches,ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Life/LifeCatalogView.swift; web/src/sano/fixtures.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/currents_a1c.jpg,159315,bf2294bd266a91040ed22537ff009c385d4ffbc703861860634016071e7a3bb5,source token matches,ios/Nudge/Models/MarcusFixtures.swift; ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/currents_father_son.jpg,299900,8780ac55d79bfaaa3bb88bf84b96fe24899ec0e9d0ec67e7a16103ae0dd1a5c6,source token matches,ios/Nudge/Models/MarcusFixtures.swift; ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/currents_kidney.jpg,257815,f25f0f82f062a9d47aba15e032d65de026a704bd7f706d15d5dfd0afe93ad4b2,source token matches,ios/Nudge/Models/MarcusFixtures.swift; ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/currents_salt.jpg,248736,4f917110b4276122bfb87d2a6da110f8e4dab681af88db56ba3dd7b7bfaf15ca,source token matches,ios/Nudge/Models/MarcusFixtures.swift; ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/currents_walk.jpg,275031,3878f86a27177d7122d2baed0895f09dff1174a087e942fd447e6fff09032b0e,source token matches,ios/Nudge/Models/MarcusFixtures.swift; ios/Nudge/Models/PersonaFixtures.swift; web/src/sano/fixtures.ts,1536x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/dumbbells_towel_wellness.png,1276626,b31a77e186bc94db833edf47a9280140a6a114990f99257270a5ab61f45a02ee,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/gift_box_sprout.png,1472050,ea7884db1ef712331a135e4e8fd3cea3cefb7061b992b250a6981977bf128c32,no static token match; dynamic/persisted references may exist,,769x707 RGBA,Not established by packaging; see handoff family notes
web/public/img/glowing_orb_in_leaves.png,1426281,824701f303bd54a0c83c8b1b874ee29696277d554a9e51d9cc4b17dfe68a2e7f,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/grain_bowl_chicken_quinoa.png,1538805,aecf257a1459e73fa0ee64bc843ebca8ef97ff83c31ad9763f5d0d6e891ba294,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Life/LifeCatalogView.swift; ios/Nudge/Views/Log/QuickLogView.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/QuickLog.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/grilled_salmon_lemon_greens.png,1507068,8aa8d2b6c66f9545ee5e02277823692ec2cd05f1b453cd8e2b33fefd4ed992dc,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/hand_sparkles_tingling.png,1318050,e136d7f50df025e6516c52a418df081a3c8873a5d7a3e202ca0fd6666a111230,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/hinge_joint_clay.png,1246725,ddb1b5a07c55c52f5a3b12a77fc476489063219945e2b4ca554b354f49ffd935,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/joint_swelling_glow.png,1466399,a59bf79c596d2c54c5035a1ee3126658ff67d24da0d40fdb1a2349732f733adf,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/knee_joint_pain.png,1315964,29f665383ff3416b6f3a9f63ef0f70f36338d7c636f7f7360e72242fb606b3ed,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/leg_cramp_muscle.png,1357426,659633d8fafb5bb7879ff72eca940173e73218696921af12fe0ac9c8bfffd9c0,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/lentil_soup_bowl.png,1615480,12ec9a2985bce3b7b5e88f8f66cd11771d7b78b6ff5537380fac486c6121a2b2,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/lips_mouth_tender.png,1494381,4acb8dfbe6a1e65144b8378ee1b691fd661e21704a06b91dbf8b0a5c72b25231,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/medicine_bottle_pills.png,1320010,223694d0e6d84caec8e0af0ebf344d65236637b2a701d63951c55f7e6aea0a0a,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/Views/Log/QuickLogView.swift; web/src/sano/lifeLibrary.ts; web/src/sano/screens/QuickLog.tsx; web/src/sano/screens/Today.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/medicine_bottle_tablets.png,1158783,042de4def649e727d4fca27a453ddea31e7eb160e908b25e31615be81ce3ffc9,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts; web/src/privia/Personal.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/moon_waves_stars_sleep.png,1335384,b8d4ca70cccb68bba0ec218d670ea040767b96dc08246dd998f96a5cc17b90aa,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/notebook_speech_bubble_star.png,1225953,4a2650933897bd592b703e691b9d639678e0303b8308d7ed9c744133ee48b920,no static token match; dynamic/persisted references may exist,,774x632 RGBA,Not established by packaging; see handoff family notes
web/public/img/oatmeal_bowl_blueberries.png,1410303,b646831699da1ef99f27bbfc494ad1eadf7c0d0d45b82824c0f52c48133468cf,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/privia/Personal.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/open_folder_documents.png,1301705,b6d5df7ffd54e9c6370e6b221a0b879516afaf0ee88bfb6ec97a9811786b2383,no static token match; dynamic/persisted references may exist,,792x694 RGBA,Not established by packaging; see handoff family notes
web/public/img/pastel_gradient_glow_bg.png,2169459,96824c5ca5951277fc3c00a3758b78754c3ed347ba93228d6b054406e28e2f99,source token matches,web/src/sano/screens/Onboarding.tsx,1024x1536 RGB,Not established by packaging; see handoff family notes
web/public/img/recap_dawn.jpg,161901,0655e767464661f6be32eb57692bd622af69d38603ff58f843ea8cf2cfc69fac,source token matches,ios/Nudge/Views/You/RecapPlayerView.swift,1024x1536 RGB,Not established by packaging; see handoff family notes
web/public/img/recap_garden.jpg,220409,4db65d87312e6af37bca400c24b04b369fab029a85e7cd048ad20fccbf4e46f5,source token matches,ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/You/RecapPlayerView.swift; web/src/sano/fixtures.ts; web/src/sano/screens/Journeys.tsx; web/src/sano/screens/Recap.tsx,1024x1536 RGB,Not established by packaging; see handoff family notes
web/public/img/recap_path.jpg,236498,3b93b9dbf7dab2202fcba5b8ff16b57cd067d9c648ddbfce8ab5ddffbec00340,source token matches,ios/Nudge/Views/You/RecapPlayerView.swift; ios/Nudge/Views/You/StoryTimelineView.swift; web/src/sano/screens/You.tsx; web/src/sano/screens/Recap.tsx,1024x1536 RGB,Not established by packaging; see handoff family notes
web/public/img/soft_editorial_3d.png,1236961,58385d62177cf3d19082cf48ca90490eb4fcf6b5cfcd19f2e888b5097e2cc0a7,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts; web/src/privia/Personal.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/soft_editorial_studio.png,1695489,8788a9dfa7a84dc3b24fb736caa500450b712afbc7b75bea7f64d640f32ad3ce,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Life/LifeCatalogView.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/spiral_light_mist.png,1223687,6a380ff5373a5eb0b642152221274a362ba394837fe0a599723428bbe659fe5a,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/terracotta_cream_sneakers.png,1370544,c573761983bc70d00b7204f7c5e889b3e8cffb3f0a8557ae167da15ee1482bbf,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Today/MomentCard.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/privia/Personal.tsx; web/src/sano/screens/Today.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/thermometer_warmth.png,1203196,1238a719c6a5317e2e4c3ae580719b6a9792580b925d6cc63f57af2148b284a8,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/thread_unwinding_light.png,1248882,87d3012383fa647817f24af5806b89c11c3ee5dc24d04fb0b5b921d0b8476ed6,source token matches,ios/Nudge/Models/LifeModels.swift; web/src/sano/lifeLibrary.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/tree_path_sunset_walk.png,2329058,7277748c79cc1caec9c22b1a472361ed3e4411346ac6decf5adb25ac1222819f,source token matches,ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Life/LifeCatalogView.swift; web/src/sano/fixtures.ts,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/vegetable_omelette_plate.png,1459302,d11aaa482785fd0d7c82162eeee835beab4506f3e4fd4eb7ba46a21d9bdbc190,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/yoga_mat_rolled.png,1282302,f882516694d33ab9a0c31ddfadcfa77a4b8dd59b665a5cd8399150d7f5de3fb6,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; ios/Nudge/Views/Log/QuickLogView.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/QuickLog.tsx; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/img/yogurt_parfait_glass.png,1318866,fb4c2df08ed8b583de38ea51beeeadc2583417ce614bd3f5a5eb0a41f4c5d6df,source token matches,ios/Nudge/Models/LifeModels.swift; ios/Nudge/ViewModels/AppModel.swift; web/src/sano/fixtures.ts; web/src/sano/lifeLibrary.ts; web/src/sano/screens/shared.tsx,1024x1024 RGB,Not established by packaging; see handoff family notes
web/public/orb/orb_bloom.mp4,162502,413a4cae6620ebd0a53ad78f8c9d307b003cbb718d41f87c6902a4adbd69abb5,source token matches,ios/Nudge/Views/Components/VideoOrbView.swift; web/src/sano/ui/Orb.tsx,,Not established by packaging; see handoff family notes
web/public/orb/orb_day.mp4,189378,b6321e7e4735f7e72cf5ad97826a5b40c2f08338a9f7f4a9e6c3ff88ccd8e90f,source token matches,ios/Nudge/Views/Components/VideoOrbView.swift; web/src/sano/ui/Orb.tsx,,Not established by packaging; see handoff family notes
web/public/orb/orb_night.mp4,60333,451e0ae3bed3779d121c2e4a57f11c80471e5e7e7882cd3e1bf60a54e06a918b,source token matches,ios/Nudge/Views/Components/VideoOrbView.swift; web/src/sano/ui/Orb.tsx,,Not established by packaging; see handoff family notes
web/public/orb/orb_speak.mp4,239480,350d5aedc38112916de8b6e54663fab1269a9b1d0a14551f358061785c6825cf,source token matches,ios/Nudge/Views/Components/VideoOrbView.swift; web/src/sano/ui/Orb.tsx,,Not established by packaging; see handoff family notes
web/public/orb/orb_think.mp4,588619,f1779701d4519080663e5a572c1d7192bed5bceeaabdd9fdeb7ed2f263e75077,source token matches,ios/Nudge/Views/Components/VideoOrbView.swift; ios/Nudge/Views/Currents/CurrentsPlayerSheets.swift; web/src/sano/ui/Orb.tsx,,Not established by packaging; see handoff family notes
web/public/placeholder.svg,1282,e31207f2a8e1bc6fcb7c529d0ebb57f727b46680d208f02864edff699fbe76f6,source token matches,ios/Nudge/Views/Components/RippleEffect.swift; ios/Nudge/Views/Life/LifeCatalogView.swift; ios/Nudge/Views/Settings/AIConnectionView.swift; web/src/privia/Workspaces.tsx; web/src/privia/Personal.tsx; web/src/privia/Conversation.tsx; web/src/privia/DemoControls.tsx; web/src/sano/screens/Care.tsx; web/src/sano/screens/Conversation.tsx; web/src/sano/screens/Onboarding.tsx; web/src/sano/screens/QuickLog.tsx; web/src/sano/screens/shared.tsx; web/src/components/ui/command.tsx; web/src/components/ui/input.tsx; web/src/components/ui/select.tsx; web/src/components/ui/textarea.tsx,,Not established by packaging; see handoff family notes
tmp/brand-delivery/LInden - Green V1 01.jpg,1275713,ea837f976067a9c795c78c02384b025dfb9419980b502ca42907bae85ad814ef,no static token match; dynamic/persisted references may exist,,3200x1800 RGB,Not established by packaging; see handoff family notes
tmp/brand-delivery/LInden - Green V1 02.jpg,1807824,d0d0751c83d9754ddf807ff509e6d1522308cc107fd449c9e0bb11366c355012,no static token match; dynamic/persisted references may exist,,3200x1800 RGB,Not established by packaging; see handoff family notes
tmp/brand-delivery/LInden - Green V1 03.jpg,2519679,2e70ecc04ee465e76426f6315e6f59ba76d1ea1230b8dbd393e71551ef2bed3e,no static token match; dynamic/persisted references may exist,,3200x1800 RGB,Not established by packaging; see handoff family notes
tmp/brand-delivery/LInden - Green V1 04.jpg,1161911,c03ad27e3fa2cf3e47ca12e750a7e91901e225b543b2b20920d3ec743cecd207,no static token match; dynamic/persisted references may exist,,3200x1800 RGB,Not established by packaging; see handoff family notes
